,Id_Us,CC_As,Id_Exa
2136,a6ca8b82-74f4-11ed-8c78-0242ac1c000c,1526347061,8c2da4f8-74f4-11ed-9ddf-0242ac1c000c
2137,a6ca8c40-74f4-11ed-8c78-0242ac1c000c,537612410,8c2da5ac-74f4-11ed-9ddf-0242ac1c000c
2138,a6ca8cfe-74f4-11ed-8c78-0242ac1c000c,2122656221,8c2da656-74f4-11ed-9ddf-0242ac1c000c
2139,a6ca8dc6-74f4-11ed-8c78-0242ac1c000c,1793405829,8c2da700-74f4-11ed-9ddf-0242ac1c000c
2140,a6ca8e8e-74f4-11ed-8c78-0242ac1c000c,1018073589,8c2da7b4-74f4-11ed-9ddf-0242ac1c000c
2141,a6ca8f4c-74f4-11ed-8c78-0242ac1c000c,1107196552,8c2da85e-74f4-11ed-9ddf-0242ac1c000c
2142,a6ca901e-74f4-11ed-8c78-0242ac1c000c,1120135877,8c2da908-74f4-11ed-9ddf-0242ac1c000c
2143,a6ca90e6-74f4-11ed-8c78-0242ac1c000c,871340069,8c2da9bc-74f4-11ed-9ddf-0242ac1c000c
2144,a6ca91a4-74f4-11ed-8c78-0242ac1c000c,235431240,8c2daa66-74f4-11ed-9ddf-0242ac1c000c
2145,a6ca926c-74f4-11ed-8c78-0242ac1c000c,475101686,8c2dab1a-74f4-11ed-9ddf-0242ac1c000c
2146,a6ca932a-74f4-11ed-8c78-0242ac1c000c,1035771382,8c2dabce-74f4-11ed-9ddf-0242ac1c000c
2147,a6ca93e8-74f4-11ed-8c78-0242ac1c000c,2393625390,8c2dac78-74f4-11ed-9ddf-0242ac1c000c
2148,a6ca94a6-74f4-11ed-8c78-0242ac1c000c,1297009885,8c2dad2c-74f4-11ed-9ddf-0242ac1c000c
2149,a6ca9564-74f4-11ed-8c78-0242ac1c000c,2464563636,8c2dadcc-74f4-11ed-9ddf-0242ac1c000c
2150,a6ca9622-74f4-11ed-8c78-0242ac1c000c,347799906,8c2dae80-74f4-11ed-9ddf-0242ac1c000c
2151,a6ca96e0-74f4-11ed-8c78-0242ac1c000c,952599883,8c2daf2a-74f4-11ed-9ddf-0242ac1c000c
2152,a6ca97a8-74f4-11ed-8c78-0242ac1c000c,615324002,8c2dafe8-74f4-11ed-9ddf-0242ac1c000c
2153,a6ca987a-74f4-11ed-8c78-0242ac1c000c,447869488,8c2db092-74f4-11ed-9ddf-0242ac1c000c
2154,a6ca9938-74f4-11ed-8c78-0242ac1c000c,1722685981,8c2db146-74f4-11ed-9ddf-0242ac1c000c
2155,a6ca99f6-74f4-11ed-8c78-0242ac1c000c,845919815,8c2db1f0-74f4-11ed-9ddf-0242ac1c000c
2156,a6ca9abe-74f4-11ed-8c78-0242ac1c000c,1467630277,8c2db2a4-74f4-11ed-9ddf-0242ac1c000c
2157,a6ca9b86-74f4-11ed-8c78-0242ac1c000c,1712157896,8c2db34e-74f4-11ed-9ddf-0242ac1c000c
2158,a6ca9c44-74f4-11ed-8c78-0242ac1c000c,247086855,8c2db402-74f4-11ed-9ddf-0242ac1c000c
2159,a6ca9cf8-74f4-11ed-8c78-0242ac1c000c,1326765452,8c2db4ac-74f4-11ed-9ddf-0242ac1c000c
2160,a6ca9dc0-74f4-11ed-8c78-0242ac1c000c,2364759073,8c2db56a-74f4-11ed-9ddf-0242ac1c000c
2161,a6ca9e74-74f4-11ed-8c78-0242ac1c000c,1744323803,8c2db614-74f4-11ed-9ddf-0242ac1c000c
2162,a6ca9f28-74f4-11ed-8c78-0242ac1c000c,795342236,8c2db6f0-74f4-11ed-9ddf-0242ac1c000c
2163,a6ca9fdc-74f4-11ed-8c78-0242ac1c000c,1455891506,8c2db7a4-74f4-11ed-9ddf-0242ac1c000c
2164,a6caa342-74f4-11ed-8c78-0242ac1c000c,122750763,8c2db862-74f4-11ed-9ddf-0242ac1c000c
2165,a6caa4d2-74f4-11ed-8c78-0242ac1c000c,1067969131,8c2db916-74f4-11ed-9ddf-0242ac1c000c
2166,a6caa5a4-74f4-11ed-8c78-0242ac1c000c,1801276292,8c2db9ca-74f4-11ed-9ddf-0242ac1c000c
2167,a6caa662-74f4-11ed-8c78-0242ac1c000c,2152667459,8c2dba7e-74f4-11ed-9ddf-0242ac1c000c
2168,a6caa716-74f4-11ed-8c78-0242ac1c000c,2212434980,8c2dbb32-74f4-11ed-9ddf-0242ac1c000c
2169,a6caa7d4-74f4-11ed-8c78-0242ac1c000c,1688244320,8c2dbbdc-74f4-11ed-9ddf-0242ac1c000c
2170,a6caa892-74f4-11ed-8c78-0242ac1c000c,1995022391,8c2dbc90-74f4-11ed-9ddf-0242ac1c000c
2171,a6caa9a0-74f4-11ed-8c78-0242ac1c000c,273408436,8c2dbd3a-74f4-11ed-9ddf-0242ac1c000c
2172,a6caaa5e-74f4-11ed-8c78-0242ac1c000c,232441387,8c2dbde4-74f4-11ed-9ddf-0242ac1c000c
2173,a6caab26-74f4-11ed-8c78-0242ac1c000c,1160394903,8c2dbe98-74f4-11ed-9ddf-0242ac1c000c
2174,a6caabe4-74f4-11ed-8c78-0242ac1c000c,1078829056,8c2dc00a-74f4-11ed-9ddf-0242ac1c000c
2175,a6caacac-74f4-11ed-8c78-0242ac1c000c,1849712771,8c2dc0d2-74f4-11ed-9ddf-0242ac1c000c
2176,a6caad6a-74f4-11ed-8c78-0242ac1c000c,1419693538,8c2dc186-74f4-11ed-9ddf-0242ac1c000c
2177,a6caae28-74f4-11ed-8c78-0242ac1c000c,1413073618,8c2dc23a-74f4-11ed-9ddf-0242ac1c000c
2178,a6caaee6-74f4-11ed-8c78-0242ac1c000c,2097764033,8c2dc2e4-74f4-11ed-9ddf-0242ac1c000c
2179,a6caafa4-74f4-11ed-8c78-0242ac1c000c,1043910464,8c2dc3a2-74f4-11ed-9ddf-0242ac1c000c
2180,a6cab062-74f4-11ed-8c78-0242ac1c000c,612329973,8c2dc44c-74f4-11ed-9ddf-0242ac1c000c
2181,a6cab120-74f4-11ed-8c78-0242ac1c000c,1578939344,8c2dc4f6-74f4-11ed-9ddf-0242ac1c000c
2182,a6cab1e8-74f4-11ed-8c78-0242ac1c000c,1890334580,8c2dc5aa-74f4-11ed-9ddf-0242ac1c000c
2183,a6cab2a6-74f4-11ed-8c78-0242ac1c000c,624796080,8c2dc65e-74f4-11ed-9ddf-0242ac1c000c
2184,a6cab36e-74f4-11ed-8c78-0242ac1c000c,2266173286,8c2dc730-74f4-11ed-9ddf-0242ac1c000c
2185,a6cab44a-74f4-11ed-8c78-0242ac1c000c,2384401288,8c2dc7e4-74f4-11ed-9ddf-0242ac1c000c
2186,a6cab51c-74f4-11ed-8c78-0242ac1c000c,2007917569,8c2dc898-74f4-11ed-9ddf-0242ac1c000c
2187,a6cab5ee-74f4-11ed-8c78-0242ac1c000c,2029948619,8c2dc94c-74f4-11ed-9ddf-0242ac1c000c
2188,a6cab6c0-74f4-11ed-8c78-0242ac1c000c,1508722200,8c2dc9f6-74f4-11ed-9ddf-0242ac1c000c
2189,a6cab77e-74f4-11ed-8c78-0242ac1c000c,1931483595,8c2dcaaa-74f4-11ed-9ddf-0242ac1c000c
2190,a6cab83c-74f4-11ed-8c78-0242ac1c000c,1127379275,8c2dcb54-74f4-11ed-9ddf-0242ac1c000c
2191,a6cab8f0-74f4-11ed-8c78-0242ac1c000c,841038347,8c2dcbfe-74f4-11ed-9ddf-0242ac1c000c
2192,a6cab9ae-74f4-11ed-8c78-0242ac1c000c,479108309,8c2dccb2-74f4-11ed-9ddf-0242ac1c000c
2193,a6caba62-74f4-11ed-8c78-0242ac1c000c,2021842910,8c2dcd70-74f4-11ed-9ddf-0242ac1c000c
2194,a6cabb16-74f4-11ed-8c78-0242ac1c000c,1807010715,8c2dce24-74f4-11ed-9ddf-0242ac1c000c
2195,a6cabbd4-74f4-11ed-8c78-0242ac1c000c,1526258266,8c2dcece-74f4-11ed-9ddf-0242ac1c000c
2196,a6cabc7e-74f4-11ed-8c78-0242ac1c000c,1559482894,8c2dcf82-74f4-11ed-9ddf-0242ac1c000c
2197,a6cabd32-74f4-11ed-8c78-0242ac1c000c,2107445598,8c2dd02c-74f4-11ed-9ddf-0242ac1c000c
2198,a6cabdf0-74f4-11ed-8c78-0242ac1c000c,2028140929,8c2dd0e0-74f4-11ed-9ddf-0242ac1c000c
2199,a6cabea4-74f4-11ed-8c78-0242ac1c000c,2237291394,8c2dd194-74f4-11ed-9ddf-0242ac1c000c
2200,a6cabf58-74f4-11ed-8c78-0242ac1c000c,697365183,8c2dd23e-74f4-11ed-9ddf-0242ac1c000c
2201,a6cac020-74f4-11ed-8c78-0242ac1c000c,312528377,8c2dd2f2-74f4-11ed-9ddf-0242ac1c000c
2202,a6cac0d4-74f4-11ed-8c78-0242ac1c000c,319480423,8c2dd3a6-74f4-11ed-9ddf-0242ac1c000c
2203,a6cac192-74f4-11ed-8c78-0242ac1c000c,293132314,8c2dd450-74f4-11ed-9ddf-0242ac1c000c
2204,a6cac250-74f4-11ed-8c78-0242ac1c000c,1766559254,8c2dd4fa-74f4-11ed-9ddf-0242ac1c000c
2205,a6cac30e-74f4-11ed-8c78-0242ac1c000c,1788387646,8c2dd5ae-74f4-11ed-9ddf-0242ac1c000c
2206,a6cac3cc-74f4-11ed-8c78-0242ac1c000c,1341992806,8c2dd658-74f4-11ed-9ddf-0242ac1c000c
2207,a6cac494-74f4-11ed-8c78-0242ac1c000c,1895759134,8c2dd70c-74f4-11ed-9ddf-0242ac1c000c
2208,a6cac552-74f4-11ed-8c78-0242ac1c000c,2231001227,8c2dd7c0-74f4-11ed-9ddf-0242ac1c000c
2209,a6cac61a-74f4-11ed-8c78-0242ac1c000c,2062069859,8c2dd8c4-74f4-11ed-9ddf-0242ac1c000c
2210,a6cac6ce-74f4-11ed-8c78-0242ac1c000c,369638212,8c2dd982-74f4-11ed-9ddf-0242ac1c000c
2211,a6cac778-74f4-11ed-8c78-0242ac1c000c,1276772887,8c2dda2c-74f4-11ed-9ddf-0242ac1c000c
2212,a6cb9bd0-74f4-11ed-8c78-0242ac1c000c,1009690449,8c2ddad6-74f4-11ed-9ddf-0242ac1c000c
2213,a6cb9f22-74f4-11ed-8c78-0242ac1c000c,787760866,8c2ddb80-74f4-11ed-9ddf-0242ac1c000c
2214,a6cba012-74f4-11ed-8c78-0242ac1c000c,2406774077,8c2ddc34-74f4-11ed-9ddf-0242ac1c000c
2215,a6cba0ee-74f4-11ed-8c78-0242ac1c000c,345076427,8c2ddcde-74f4-11ed-9ddf-0242ac1c000c
2216,a6cba1b6-74f4-11ed-8c78-0242ac1c000c,1032650013,8c2ddd92-74f4-11ed-9ddf-0242ac1c000c
2217,a6cba27e-74f4-11ed-8c78-0242ac1c000c,1290093049,8c2dde3c-74f4-11ed-9ddf-0242ac1c000c
2218,a6cba346-74f4-11ed-8c78-0242ac1c000c,1546813089,8c2ddef0-74f4-11ed-9ddf-0242ac1c000c
2219,a6cba404-74f4-11ed-8c78-0242ac1c000c,2280766310,8c2ddf9a-74f4-11ed-9ddf-0242ac1c000c
2220,a6cba4b8-74f4-11ed-8c78-0242ac1c000c,1729029394,8c2de058-74f4-11ed-9ddf-0242ac1c000c
2221,a6cba562-74f4-11ed-8c78-0242ac1c000c,111973716,8c2de10c-74f4-11ed-9ddf-0242ac1c000c
2222,a6cba616-74f4-11ed-8c78-0242ac1c000c,2318913384,8c2de1b6-74f4-11ed-9ddf-0242ac1c000c
2223,a6cba6d4-74f4-11ed-8c78-0242ac1c000c,1030145224,8c2de260-74f4-11ed-9ddf-0242ac1c000c
2224,a6cba79c-74f4-11ed-8c78-0242ac1c000c,306588680,8c2de314-74f4-11ed-9ddf-0242ac1c000c
2225,a6cba85a-74f4-11ed-8c78-0242ac1c000c,1273378422,8c2de3c8-74f4-11ed-9ddf-0242ac1c000c
2226,a6cba922-74f4-11ed-8c78-0242ac1c000c,1430289197,8c2de4cc-74f4-11ed-9ddf-0242ac1c000c
2227,a6cba9d6-74f4-11ed-8c78-0242ac1c000c,1545449186,8c2de580-74f4-11ed-9ddf-0242ac1c000c
2228,a6cbaa94-74f4-11ed-8c78-0242ac1c000c,581286472,8c2de74c-74f4-11ed-9ddf-0242ac1c000c
2229,a6cbab52-74f4-11ed-8c78-0242ac1c000c,931817746,8c2de828-74f4-11ed-9ddf-0242ac1c000c
2230,a6cbac1a-74f4-11ed-8c78-0242ac1c000c,382397442,8c2de8dc-74f4-11ed-9ddf-0242ac1c000c
2231,a6cbacd8-74f4-11ed-8c78-0242ac1c000c,131340782,8c2de986-74f4-11ed-9ddf-0242ac1c000c
2232,a6cbad96-74f4-11ed-8c78-0242ac1c000c,219204385,8c2dea30-74f4-11ed-9ddf-0242ac1c000c
2233,a6cbae54-74f4-11ed-8c78-0242ac1c000c,1511598446,8c2deada-74f4-11ed-9ddf-0242ac1c000c
2234,a6cbaf62-74f4-11ed-8c78-0242ac1c000c,1132891182,8c2deb8e-74f4-11ed-9ddf-0242ac1c000c
2235,a6cbb016-74f4-11ed-8c78-0242ac1c000c,433525579,8c2dec38-74f4-11ed-9ddf-0242ac1c000c
2236,a6cbb0ca-74f4-11ed-8c78-0242ac1c000c,1805703645,8c2decec-74f4-11ed-9ddf-0242ac1c000c
2237,a6cbb192-74f4-11ed-8c78-0242ac1c000c,2060851783,8c2ded96-74f4-11ed-9ddf-0242ac1c000c
2238,a6cbdd48-74f4-11ed-8c78-0242ac1c000c,681291343,8c2dee40-74f4-11ed-9ddf-0242ac1c000c
2239,a6cbdfb4-74f4-11ed-8c78-0242ac1c000c,1979719272,8c2deeea-74f4-11ed-9ddf-0242ac1c000c
2240,a6cbe072-74f4-11ed-8c78-0242ac1c000c,326316149,8c2def94-74f4-11ed-9ddf-0242ac1c000c
2241,a6cbe112-74f4-11ed-8c78-0242ac1c000c,2424167712,8c2df048-74f4-11ed-9ddf-0242ac1c000c
2242,a6cbe1bc-74f4-11ed-8c78-0242ac1c000c,807235033,8c2df0fc-74f4-11ed-9ddf-0242ac1c000c
2243,a6cbe25c-74f4-11ed-8c78-0242ac1c000c,875673625,8c2df1ec-74f4-11ed-9ddf-0242ac1c000c
2244,a6cbe2fc-74f4-11ed-8c78-0242ac1c000c,753293083,8c2df2aa-74f4-11ed-9ddf-0242ac1c000c
2245,a6cbe3a6-74f4-11ed-8c78-0242ac1c000c,1174337240,8c2df354-74f4-11ed-9ddf-0242ac1c000c
2246,a6cbe43c-74f4-11ed-8c78-0242ac1c000c,817167561,8c2df44e-74f4-11ed-9ddf-0242ac1c000c
2247,a6cbe4dc-74f4-11ed-8c78-0242ac1c000c,1368263060,8c2df520-74f4-11ed-9ddf-0242ac1c000c
2248,a6cbe57c-74f4-11ed-8c78-0242ac1c000c,1156348381,8c2df5d4-74f4-11ed-9ddf-0242ac1c000c
2249,a6cbe626-74f4-11ed-8c78-0242ac1c000c,1443334395,8c2df692-74f4-11ed-9ddf-0242ac1c000c
2250,a6cbe6bc-74f4-11ed-8c78-0242ac1c000c,969645827,8c2df746-74f4-11ed-9ddf-0242ac1c000c
2251,a6cbe770-74f4-11ed-8c78-0242ac1c000c,1981666885,8c2df7f0-74f4-11ed-9ddf-0242ac1c000c
2252,a6cbe81a-74f4-11ed-8c78-0242ac1c000c,2170735977,8c2df89a-74f4-11ed-9ddf-0242ac1c000c
2253,a6cbe8b0-74f4-11ed-8c78-0242ac1c000c,1233472276,8c2df94e-74f4-11ed-9ddf-0242ac1c000c
2254,a6cbe95a-74f4-11ed-8c78-0242ac1c000c,192570526,8c2df9f8-74f4-11ed-9ddf-0242ac1c000c
2255,a6cbea04-74f4-11ed-8c78-0242ac1c000c,2439443440,8c2dfaac-74f4-11ed-9ddf-0242ac1c000c
2256,a6cbeaae-74f4-11ed-8c78-0242ac1c000c,1688682817,8c2dfb56-74f4-11ed-9ddf-0242ac1c000c
2257,a6cbeb58-74f4-11ed-8c78-0242ac1c000c,2180205284,8c2dfc00-74f4-11ed-9ddf-0242ac1c000c
2258,a6cbec0c-74f4-11ed-8c78-0242ac1c000c,891037821,8c2dfcb4-74f4-11ed-9ddf-0242ac1c000c
2259,a6cbecc0-74f4-11ed-8c78-0242ac1c000c,133394412,8c2dfd68-74f4-11ed-9ddf-0242ac1c000c
2260,a6cbed6a-74f4-11ed-8c78-0242ac1c000c,769811075,8c2dfe58-74f4-11ed-9ddf-0242ac1c000c
2261,a6cbee14-74f4-11ed-8c78-0242ac1c000c,1590469268,8c2dff02-74f4-11ed-9ddf-0242ac1c000c
2262,a6cbeebe-74f4-11ed-8c78-0242ac1c000c,244386311,8c2dffb6-74f4-11ed-9ddf-0242ac1c000c
2263,a6cbef5e-74f4-11ed-8c78-0242ac1c000c,1160858106,8c2e0060-74f4-11ed-9ddf-0242ac1c000c
2264,a6cbf012-74f4-11ed-8c78-0242ac1c000c,1372827029,8c2e010a-74f4-11ed-9ddf-0242ac1c000c
2265,a6cbf0c6-74f4-11ed-8c78-0242ac1c000c,1398124789,8c2e01be-74f4-11ed-9ddf-0242ac1c000c
2266,a6cbf17a-74f4-11ed-8c78-0242ac1c000c,1538412141,8c2e0268-74f4-11ed-9ddf-0242ac1c000c
2267,a6cbf22e-74f4-11ed-8c78-0242ac1c000c,1605788599,8c2e031c-74f4-11ed-9ddf-0242ac1c000c
2268,a6cbf2d8-74f4-11ed-8c78-0242ac1c000c,2235754266,8c2e03d0-74f4-11ed-9ddf-0242ac1c000c
2269,a6cbf3dc-74f4-11ed-8c78-0242ac1c000c,1896990122,8c2e047a-74f4-11ed-9ddf-0242ac1c000c
2270,a6cbf49a-74f4-11ed-8c78-0242ac1c000c,1498339008,8c2e0524-74f4-11ed-9ddf-0242ac1c000c
2271,a6cbf53a-74f4-11ed-8c78-0242ac1c000c,1888382571,8c2e05d8-74f4-11ed-9ddf-0242ac1c000c
2272,a6cbf5ee-74f4-11ed-8c78-0242ac1c000c,2322291680,8c2e0678-74f4-11ed-9ddf-0242ac1c000c
2273,a6cbf68e-74f4-11ed-8c78-0242ac1c000c,865295022,8c2e072c-74f4-11ed-9ddf-0242ac1c000c
2274,a6cbf742-74f4-11ed-8c78-0242ac1c000c,1637645989,8c2e07e0-74f4-11ed-9ddf-0242ac1c000c
2275,a6cbf7e2-74f4-11ed-8c78-0242ac1c000c,1724163853,8c2e0894-74f4-11ed-9ddf-0242ac1c000c
2276,a6cbf88c-74f4-11ed-8c78-0242ac1c000c,1408907437,8c2e093e-74f4-11ed-9ddf-0242ac1c000c
2277,a6cbf940-74f4-11ed-8c78-0242ac1c000c,1369875416,8c2e0a38-74f4-11ed-9ddf-0242ac1c000c
2278,a6cbf9f4-74f4-11ed-8c78-0242ac1c000c,2253121591,8c2e0af6-74f4-11ed-9ddf-0242ac1c000c
2279,a6cbfa9e-74f4-11ed-8c78-0242ac1c000c,730502067,8c2e0ba0-74f4-11ed-9ddf-0242ac1c000c
2280,a6cbfb48-74f4-11ed-8c78-0242ac1c000c,2152809025,8c2e0c4a-74f4-11ed-9ddf-0242ac1c000c
2281,a6cbfbf2-74f4-11ed-8c78-0242ac1c000c,1063880024,8c2e1500-74f4-11ed-9ddf-0242ac1c000c
2282,a6cbfc92-74f4-11ed-8c78-0242ac1c000c,312507111,8c2e162c-74f4-11ed-9ddf-0242ac1c000c
2283,a6cbfd3c-74f4-11ed-8c78-0242ac1c000c,773617882,8c2e16e0-74f4-11ed-9ddf-0242ac1c000c
2284,a6cbfe5e-74f4-11ed-8c78-0242ac1c000c,2310020122,8c2e1794-74f4-11ed-9ddf-0242ac1c000c
2285,a6cbff26-74f4-11ed-8c78-0242ac1c000c,636650501,8c2e183e-74f4-11ed-9ddf-0242ac1c000c
2286,a6cbffe4-74f4-11ed-8c78-0242ac1c000c,1303293209,8c2e18e8-74f4-11ed-9ddf-0242ac1c000c
2287,a6cc012e-74f4-11ed-8c78-0242ac1c000c,370362952,8c2e1992-74f4-11ed-9ddf-0242ac1c000c
2288,a6cc01e2-74f4-11ed-8c78-0242ac1c000c,1156083812,8c2e1a3c-74f4-11ed-9ddf-0242ac1c000c
2289,a6cc028c-74f4-11ed-8c78-0242ac1c000c,2488177435,8c2e1af0-74f4-11ed-9ddf-0242ac1c000c
2290,a6cc037c-74f4-11ed-8c78-0242ac1c000c,1795395942,8c2e1b9a-74f4-11ed-9ddf-0242ac1c000c
2291,a6cc0426-74f4-11ed-8c78-0242ac1c000c,1545207625,8c2e1c44-74f4-11ed-9ddf-0242ac1c000c
2292,a6cc04c6-74f4-11ed-8c78-0242ac1c000c,175107806,8c2e1cf8-74f4-11ed-9ddf-0242ac1c000c
2293,a6cc0570-74f4-11ed-8c78-0242ac1c000c,1447023179,8c2e1da2-74f4-11ed-9ddf-0242ac1c000c
2294,a6cc061a-74f4-11ed-8c78-0242ac1c000c,1332069530,8c2e1e56-74f4-11ed-9ddf-0242ac1c000c
2295,a6cc06ba-74f4-11ed-8c78-0242ac1c000c,2117020480,8c2e1f0a-74f4-11ed-9ddf-0242ac1c000c
2296,a6cc0764-74f4-11ed-8c78-0242ac1c000c,2370781797,8c2e1fb4-74f4-11ed-9ddf-0242ac1c000c
2297,a6cc0840-74f4-11ed-8c78-0242ac1c000c,424136905,8c2e2068-74f4-11ed-9ddf-0242ac1c000c
2298,a6cc08e0-74f4-11ed-8c78-0242ac1c000c,620415659,8c2e2112-74f4-11ed-9ddf-0242ac1c000c
2299,a6cc0980-74f4-11ed-8c78-0242ac1c000c,1510595350,8c2e21c6-74f4-11ed-9ddf-0242ac1c000c
2300,a6cc0a20-74f4-11ed-8c78-0242ac1c000c,1514056360,8c2e2270-74f4-11ed-9ddf-0242ac1c000c
2301,a6cc0aca-74f4-11ed-8c78-0242ac1c000c,2255749761,8c2e231a-74f4-11ed-9ddf-0242ac1c000c
2302,a6cc0b6a-74f4-11ed-8c78-0242ac1c000c,1234492905,8c2e23c4-74f4-11ed-9ddf-0242ac1c000c
2303,a6cc0c0a-74f4-11ed-8c78-0242ac1c000c,1759512910,8c2e2478-74f4-11ed-9ddf-0242ac1c000c
2304,a6cc0caa-74f4-11ed-8c78-0242ac1c000c,1731099947,8c2e2522-74f4-11ed-9ddf-0242ac1c000c
2305,a6cc0d54-74f4-11ed-8c78-0242ac1c000c,1790478915,8c2e25cc-74f4-11ed-9ddf-0242ac1c000c
2306,a6cc0dfe-74f4-11ed-8c78-0242ac1c000c,492832338,8c2e2676-74f4-11ed-9ddf-0242ac1c000c
2307,a6cc0e9e-74f4-11ed-8c78-0242ac1c000c,1096315823,8c2e2720-74f4-11ed-9ddf-0242ac1c000c
2308,a6cc0f3e-74f4-11ed-8c78-0242ac1c000c,892500314,8c2e27d4-74f4-11ed-9ddf-0242ac1c000c
2309,a6cc0fd4-74f4-11ed-8c78-0242ac1c000c,1485778062,8c2e287e-74f4-11ed-9ddf-0242ac1c000c
2310,a6cc107e-74f4-11ed-8c78-0242ac1c000c,872137629,8c2e295a-74f4-11ed-9ddf-0242ac1c000c
2311,a6cc111e-74f4-11ed-8c78-0242ac1c000c,1418797679,8c2e2a0e-74f4-11ed-9ddf-0242ac1c000c
2312,a6cc11d2-74f4-11ed-8c78-0242ac1c000c,1281789029,8c2e2ac2-74f4-11ed-9ddf-0242ac1c000c
2313,a6cc1272-74f4-11ed-8c78-0242ac1c000c,1507109582,8c2e2b6c-74f4-11ed-9ddf-0242ac1c000c
2314,a6cc1312-74f4-11ed-8c78-0242ac1c000c,934878934,8c2e2c16-74f4-11ed-9ddf-0242ac1c000c
2315,a6cc13bc-74f4-11ed-8c78-0242ac1c000c,1010909922,8c2e2cc0-74f4-11ed-9ddf-0242ac1c000c
2316,a6cc145c-74f4-11ed-8c78-0242ac1c000c,1699154782,8c2e2d6a-74f4-11ed-9ddf-0242ac1c000c
2317,a6cc1506-74f4-11ed-8c78-0242ac1c000c,868981773,8c2e2e1e-74f4-11ed-9ddf-0242ac1c000c
2318,a6cc15a6-74f4-11ed-8c78-0242ac1c000c,1150791300,8c2e2ed2-74f4-11ed-9ddf-0242ac1c000c
2319,a6cc1646-74f4-11ed-8c78-0242ac1c000c,364069552,8c2e2f7c-74f4-11ed-9ddf-0242ac1c000c
2320,a6cc16f0-74f4-11ed-8c78-0242ac1c000c,2498429090,8c2e3026-74f4-11ed-9ddf-0242ac1c000c
2321,a6cc179a-74f4-11ed-8c78-0242ac1c000c,415185329,8c2e30d0-74f4-11ed-9ddf-0242ac1c000c
2322,a6cc183a-74f4-11ed-8c78-0242ac1c000c,2299826830,8c2e3184-74f4-11ed-9ddf-0242ac1c000c
2323,a6cc18e4-74f4-11ed-8c78-0242ac1c000c,499731823,8c2e322e-74f4-11ed-9ddf-0242ac1c000c
2324,a6cc1984-74f4-11ed-8c78-0242ac1c000c,171020119,8c2e32d8-74f4-11ed-9ddf-0242ac1c000c
2325,a6cc1a24-74f4-11ed-8c78-0242ac1c000c,2073864129,8c2e3382-74f4-11ed-9ddf-0242ac1c000c
2326,a6cc1ac4-74f4-11ed-8c78-0242ac1c000c,2087499934,8c2e34ae-74f4-11ed-9ddf-0242ac1c000c
2327,a6cc1c18-74f4-11ed-8c78-0242ac1c000c,508258636,8c2e368e-74f4-11ed-9ddf-0242ac1c000c
2328,a6cc1cb8-74f4-11ed-8c78-0242ac1c000c,297382906,8c2e3738-74f4-11ed-9ddf-0242ac1c000c
2329,a6cc1d4e-74f4-11ed-8c78-0242ac1c000c,283089312,8c2e37e2-74f4-11ed-9ddf-0242ac1c000c
2330,a6cc1df8-74f4-11ed-8c78-0242ac1c000c,1602727640,8c2e38b4-74f4-11ed-9ddf-0242ac1c000c
2331,a6cc1e98-74f4-11ed-8c78-0242ac1c000c,514573572,8c2e395e-74f4-11ed-9ddf-0242ac1c000c
2332,a6cc1f42-74f4-11ed-8c78-0242ac1c000c,1446267295,8c2e3a1c-74f4-11ed-9ddf-0242ac1c000c
2333,a6cc1fe2-74f4-11ed-8c78-0242ac1c000c,1919497673,8c2e3ad0-74f4-11ed-9ddf-0242ac1c000c
2334,a6cc2082-74f4-11ed-8c78-0242ac1c000c,515970938,8c2e3b7a-74f4-11ed-9ddf-0242ac1c000c
2335,a6cc2122-74f4-11ed-8c78-0242ac1c000c,2374284853,8c2e3c2e-74f4-11ed-9ddf-0242ac1c000c
2336,a6cc21b8-74f4-11ed-8c78-0242ac1c000c,1120031729,8c2e3cd8-74f4-11ed-9ddf-0242ac1c000c
2337,a6cc2262-74f4-11ed-8c78-0242ac1c000c,1308003338,8c2e3d8c-74f4-11ed-9ddf-0242ac1c000c
2338,a6cc230c-74f4-11ed-8c78-0242ac1c000c,2141578229,8c2e3e40-74f4-11ed-9ddf-0242ac1c000c
2339,a6cc23a2-74f4-11ed-8c78-0242ac1c000c,1841112538,8c2e3ef4-74f4-11ed-9ddf-0242ac1c000c
2340,a6cc2438-74f4-11ed-8c78-0242ac1c000c,987179111,8c2e3f9e-74f4-11ed-9ddf-0242ac1c000c
2341,a6cc24ce-74f4-11ed-8c78-0242ac1c000c,1621523960,8c2e4048-74f4-11ed-9ddf-0242ac1c000c
2342,a6cc2564-74f4-11ed-8c78-0242ac1c000c,353776964,8c2e40fc-74f4-11ed-9ddf-0242ac1c000c
2343,a6cc25f0-74f4-11ed-8c78-0242ac1c000c,721773762,8c2e41a6-74f4-11ed-9ddf-0242ac1c000c
2344,a6cc2686-74f4-11ed-8c78-0242ac1c000c,1174049869,8c2e4250-74f4-11ed-9ddf-0242ac1c000c
2345,a6cc271c-74f4-11ed-8c78-0242ac1c000c,1763095703,8c2e4304-74f4-11ed-9ddf-0242ac1c000c
2346,a6cc2852-74f4-11ed-8c78-0242ac1c000c,1650984276,8c2e43b8-74f4-11ed-9ddf-0242ac1c000c
